OID,Year,LocationInfo,Longitude,Latitude,ShootingAngle
631376,2022,56525,113.204669,23.38337943,0
631377,2022,56525,113.204669,23.38337943,180
631378,2022,56525,113.204669,23.38337943,270
631379,2022,56525,113.204669,23.38337943,90
631380,2022,56529,113.2101109,23.38337445,0
631381,2022,56529,113.2101109,23.38337445,180
631382,2022,56529,113.2101109,23.38337445,270
631383,2022,56529,113.2101109,23.38337445,90
631384,2022,56693,113.1780454,23.38335455,0
631385,2022,56693,113.1780454,23.38335455,180
631386,2022,56693,113.1780454,23.38335455,270
631387,2022,56693,113.1780454,23.38335455,90
631388,2022,56713,113.2126408,23.38207188,0
631389,2022,56713,113.2126408,23.38207188,180
631390,2022,56713,113.2126408,23.38207188,270
631391,2022,56713,113.2126408,23.38207188,90
631392,2022,56962,113.2107695,23.38123932,0
631393,2022,56962,113.2107695,23.38123932,180
631394,2022,56962,113.2107695,23.38123932,270
631395,2022,56962,113.2107695,23.38123932,90
631396,2022,57640,113.1782856,23.37974056,0
631397,2022,57640,113.1782856,23.37974056,180
631398,2022,57640,113.1782856,23.37974056,270
631399,2022,57640,113.1782856,23.37974056,90
631400,2022,57656,113.2026052,23.37820598,0
631401,2022,57656,113.2026052,23.37820598,180
631402,2022,57656,113.2026052,23.37820598,270
631403,2022,57656,113.2026052,23.37820598,90
631404,2022,57661,113.2123111,23.37924528,0
631405,2022,57661,113.2123111,23.37924528,180
631406,2022,57661,113.2123111,23.37924528,270
631407,2022,57661,113.2123111,23.37924528,90
631408,2022,57829,113.1645978,23.37930948,0
631409,2022,57829,113.1645978,23.37930948,180
631410,2022,57829,113.1645978,23.37930948,270
631411,2022,57829,113.1645978,23.37930948,90
631412,2022,57853,113.2052269,23.37873104,0
631413,2022,57853,113.2052269,23.37873104,180
631414,2022,57853,113.2052269,23.37873104,270
631415,2022,57853,113.2052269,23.37873104,90
631416,2022,57855,113.2096596,23.37830813,0
631417,2022,57855,113.2096596,23.37830813,180
631418,2022,57855,113.2096596,23.37830813,270
631419,2022,57855,113.2096596,23.37830813,90
631420,2022,57857,113.2110437,23.37802184,0
631421,2022,57857,113.2110437,23.37802184,180
631422,2022,57857,113.2110437,23.37802184,270
631423,2022,57857,113.2110437,23.37802184,90
631424,2022,58127,113.2034138,23.37792528,0
631425,2022,58127,113.2034138,23.37792528,180
631426,2022,58127,113.2034138,23.37792528,270
631427,2022,58127,113.2034138,23.37792528,90
631428,2022,58291,113.2062721,23.37678965,0
631429,2022,58291,113.2062721,23.37678965,180
631430,2022,58291,113.2062721,23.37678965,270
631431,2022,58291,113.2062721,23.37678965,90
631432,2022,58498,113.1893546,23.37378957,0
631433,2022,58498,113.1893546,23.37378957,180
631434,2022,58498,113.1893546,23.37378957,270
631435,2022,58498,113.1893546,23.37378957,90
631436,2022,58500,113.2003016,23.37564488,0
631437,2022,58500,113.2003016,23.37564488,180
631438,2022,58500,113.2003016,23.37564488,270
631439,2022,58500,113.2003016,23.37564488,90
631440,2022,58501,113.2005823,23.37485712,0
631441,2022,58501,113.2005823,23.37485712,180
631442,2022,58501,113.2005823,23.37485712,270
631443,2022,58501,113.2005823,23.37485712,90
631444,2022,58929,113.2009186,23.37374216,0
631445,2022,58929,113.2009186,23.37374216,180
631446,2022,58929,113.2009186,23.37374216,270
631447,2022,58929,113.2009186,23.37374216,90
631448,2022,59255,113.1758764,23.37251019,0
631449,2022,59255,113.1758764,23.37251019,180
631450,2022,59255,113.1758764,23.37251019,270
631451,2022,59255,113.1758764,23.37251019,90
631452,2022,59265,113.2072306,23.37368536,0
631453,2022,59265,113.2072306,23.37368536,180
631454,2022,59265,113.2072306,23.37368536,270
631455,2022,59265,113.2072306,23.37368536,90
631456,2022,59266,113.2077308,23.3729968,0
631457,2022,59266,113.2077308,23.3729968,180
631458,2022,59266,113.2077308,23.3729968,270
631459,2022,59266,113.2077308,23.3729968,90
631460,2022,60684,113.1908316,23.36739638,0
631461,2022,60684,113.1908316,23.36739638,180
631462,2022,60684,113.1908316,23.36739638,270
631463,2022,60684,113.1908316,23.36739638,90
631464,2022,60906,113.1966724,23.36481829,0
631465,2022,60906,113.1966724,23.36481829,180
631466,2022,60906,113.1966724,23.36481829,270
631467,2022,60906,113.1966724,23.36481829,90
631468,2022,60911,113.1937896,23.3655697,0
631469,2022,60911,113.1937896,23.3655697,180
631470,2022,60911,113.1937896,23.3655697,270
631471,2022,60911,113.1937896,23.3655697,90
631472,2022,61743,113.3433853,23.36320669,0
631473,2022,61743,113.3433853,23.36320669,180
631474,2022,61743,113.3433853,23.36320669,270
631475,2022,61743,113.3433853,23.36320669,90
631476,2022,61889,113.3437503,23.36245107,0
631477,2022,61889,113.3437503,23.36245107,180
631478,2022,61889,113.3437503,23.36245107,270
631479,2022,61889,113.3437503,23.36245107,90
631480,2022,62313,113.2634768,23.36176225,0
631481,2022,62313,113.2634768,23.36176225,180
631482,2022,62313,113.2634768,23.36176225,270
631483,2022,62313,113.2634768,23.36176225,90
631484,2022,62357,113.3132075,23.36113058,0
631485,2022,62357,113.3132075,23.36113058,180
631486,2022,62357,113.3132075,23.36113058,270
631487,2022,62357,113.3132075,23.36113058,90
631488,2022,63392,113.2463142,23.35626137,0
631489,2022,63392,113.2463142,23.35626137,180
631490,2022,63392,113.2463142,23.35626137,270
631491,2022,63392,113.2463142,23.35626137,90
631492,2022,63603,113.2369379,23.35481342,0
631493,2022,63603,113.2369379,23.35481342,180
631494,2022,63603,113.2369379,23.35481342,270
631495,2022,63603,113.2369379,23.35481342,90
631496,2022,63813,113.2230609,23.35471513,0
631497,2022,63813,113.2230609,23.35471513,180
631498,2022,63813,113.2230609,23.35471513,270
631499,2022,63813,113.2230609,23.35471513,90
631500,2022,63814,113.223941,23.35454913,0
631501,2022,63814,113.223941,23.35454913,180
631502,2022,63814,113.223941,23.35454913,270
631503,2022,63814,113.223941,23.35454913,90
631504,2022,63815,113.2248194,23.3543752,0
631505,2022,63815,113.2248194,23.3543752,180
631506,2022,63815,113.2248194,23.3543752,270
631507,2022,63815,113.2248194,23.3543752,90
631508,2022,63820,113.2232636,23.35121466,0
631509,2022,63820,113.2232636,23.35121466,180
631510,2022,63820,113.2232636,23.35121466,270
631511,2022,63820,113.2232636,23.35121466,90
631512,2022,63821,113.2339914,23.35491531,0
631513,2022,63821,113.2339914,23.35491531,180
631514,2022,63821,113.2339914,23.35491531,270
631515,2022,63821,113.2339914,23.35491531,90
631516,2022,63829,113.2272091,23.35403409,0
631517,2022,63829,113.2272091,23.35403409,180
631518,2022,63829,113.2272091,23.35403409,270
631519,2022,63829,113.2272091,23.35403409,90
631520,2022,63830,113.2263201,23.35413131,0
631521,2022,63830,113.2263201,23.35413131,180
631522,2022,63830,113.2263201,23.35413131,270
631523,2022,63830,113.2263201,23.35413131,90
631524,2022,63840,113.250424,23.35447847,0
631525,2022,63840,113.250424,23.35447847,180
631526,2022,63840,113.250424,23.35447847,270
631527,2022,63840,113.250424,23.35447847,90
631528,2022,63864,113.2660094,23.35529568,0
631529,2022,63864,113.2660094,23.35529568,180
631530,2022,63864,113.2660094,23.35529568,270
631531,2022,63864,113.2660094,23.35529568,90
631532,2022,64023,113.3468741,23.35319927,0
631533,2022,64023,113.3468741,23.35319927,180
631534,2022,64023,113.3468741,23.35319927,270
631535,2022,64023,113.3468741,23.35319927,90
631536,2022,64547,113.2255195,23.35136455,0
631537,2022,64547,113.2255195,23.35136455,180
631538,2022,64547,113.2255195,23.35136455,270
631539,2022,64547,113.2255195,23.35136455,90
631540,2022,64920,113.1706912,23.3498959,0
631541,2022,64920,113.1706912,23.3498959,180
631542,2022,64920,113.1706912,23.3498959,270
631543,2022,64920,113.1706912,23.3498959,90
631544,2022,65522,113.2323268,23.34771119,0
631545,2022,65522,113.2323268,23.34771119,180
631546,2022,65522,113.2323268,23.34771119,270
631547,2022,65522,113.2323268,23.34771119,90
631548,2022,65884,113.24701,23.34694209,0
631549,2022,65884,113.24701,23.34694209,180
631550,2022,65884,113.24701,23.34694209,270
631551,2022,65884,113.24701,23.34694209,90
631552,2022,66009,113.2637116,23.34238857,0
631553,2022,66009,113.2637116,23.34238857,180
631554,2022,66009,113.2637116,23.34238857,270
631555,2022,66009,113.2637116,23.34238857,90
631556,2022,66010,113.2631732,23.34172499,0
631557,2022,66010,113.2631732,23.34172499,180
631558,2022,66010,113.2631732,23.34172499,270
631559,2022,66010,113.2631732,23.34172499,90
631560,2022,67297,113.1768387,23.33910751,0
631561,2022,67297,113.1768387,23.33910751,180
631562,2022,67297,113.1768387,23.33910751,270
631563,2022,67297,113.1768387,23.33910751,90
631564,2022,67314,113.1827783,23.33798423,0
631565,2022,67314,113.1827783,23.33798423,180
631566,2022,67314,113.1827783,23.33798423,270
631567,2022,67314,113.1827783,23.33798423,90
631568,2022,67884,113.1955885,23.33711293,0
631569,2022,67884,113.1955885,23.33711293,180
631570,2022,67884,113.1955885,23.33711293,270
631571,2022,67884,113.1955885,23.33711293,90
631572,2022,68502,113.1750995,23.33586154,0
631573,2022,68502,113.1750995,23.33586154,180
631574,2022,68502,113.1750995,23.33586154,270
631575,2022,68502,113.1750995,23.33586154,90
631576,2022,68713,113.1811399,23.33530543,0
631577,2022,68713,113.1811399,23.33530543,180
631578,2022,68713,113.1811399,23.33530543,270
631579,2022,68713,113.1811399,23.33530543,90
631580,2022,68914,113.1526258,23.33437087,0
631581,2022,68914,113.1526258,23.33437087,180
631582,2022,68914,113.1526258,23.33437087,270
631583,2022,68914,113.1526258,23.33437087,90
631584,2022,69370,113.1945213,23.33026342,0
631585,2022,69370,113.1945213,23.33026342,180
631586,2022,69370,113.1945213,23.33026342,270
631587,2022,69370,113.1945213,23.33026342,90
631588,2022,71095,113.2527602,23.3260904,0
631589,2022,71095,113.2527602,23.3260904,180
631590,2022,71095,113.2527602,23.3260904,270
631591,2022,71095,113.2527602,23.3260904,90
631592,2022,71907,113.1850415,23.31697426,0
631593,2022,71907,113.1850415,23.31697426,180
631594,2022,71907,113.1850415,23.31697426,270
631595,2022,71907,113.1850415,23.31697426,90
631596,2022,72941,113.1878513,23.31622002,0
631597,2022,72941,113.1878513,23.31622002,180
631598,2022,72941,113.1878513,23.31622002,270
631599,2022,72941,113.1878513,23.31622002,90
631600,2022,74597,113.8366604,23.30487821,0
631601,2022,74597,113.8366604,23.30487821,180
631602,2022,74597,113.8366604,23.30487821,270
631603,2022,74597,113.8366604,23.30487821,90
631604,2022,76119,113.8219019,23.30480282,0
631605,2022,76119,113.8219019,23.30480282,180
631606,2022,76119,113.8219019,23.30480282,270
631607,2022,76119,113.8219019,23.30480282,90
631608,2022,76120,113.8238413,23.30480332,0
631609,2022,76120,113.8238413,23.30480332,180
631610,2022,76120,113.8238413,23.30480332,270
631611,2022,76120,113.8238413,23.30480332,90
631612,2022,76845,113.825283,23.30146061,0
631613,2022,76845,113.825283,23.30146061,180
631614,2022,76845,113.825283,23.30146061,270
631615,2022,76845,113.825283,23.30146061,90
631616,2022,76847,113.8244015,23.30210597,0
631617,2022,76847,113.8244015,23.30210597,180
631618,2022,76847,113.8244015,23.30210597,270
631619,2022,76847,113.8244015,23.30210597,90
631620,2022,77169,113.8235825,23.30109607,0
631621,2022,77169,113.8235825,23.30109607,180
631622,2022,77169,113.8235825,23.30109607,270
631623,2022,77169,113.8235825,23.30109607,90
631624,2022,77174,113.8273062,23.30127415,0
631625,2022,77174,113.8273062,23.30127415,180
631626,2022,77174,113.8273062,23.30127415,270
631627,2022,77174,113.8273062,23.30127415,90
631628,2022,77253,113.2551448,23.29927609,0
631629,2022,77253,113.2551448,23.29927609,180
631630,2022,77253,113.2551448,23.29927609,270
631631,2022,77253,113.2551448,23.29927609,90
631632,2022,77254,113.2546885,23.29856334,0
631633,2022,77254,113.2546885,23.29856334,180
631634,2022,77254,113.2546885,23.29856334,270
631635,2022,77254,113.2546885,23.29856334,90
631636,2022,77404,113.8290683,23.30033983,0
631637,2022,77404,113.8290683,23.30033983,180
631638,2022,77404,113.8290683,23.30033983,270
631639,2022,77404,113.8290683,23.30033983,90
631640,2022,77652,113.8226795,23.29874864,0
631641,2022,77652,113.8226795,23.29874864,180
631642,2022,77652,113.8226795,23.29874864,270
631643,2022,77652,113.8226795,23.29874864,90
631644,2022,77655,113.8261621,23.29903728,0
631645,2022,77655,113.8261621,23.29903728,180
631646,2022,77655,113.8261621,23.29903728,270
631647,2022,77655,113.8261621,23.29903728,90
631648,2022,77863,113.8272629,23.29829073,0
631649,2022,77863,113.8272629,23.29829073,180
631650,2022,77863,113.8272629,23.29829073,270
631651,2022,77863,113.8272629,23.29829073,90
631652,2022,77876,113.8354351,23.29659841,0
631653,2022,77876,113.8354351,23.29659841,180
631654,2022,77876,113.8354351,23.29659841,270
631655,2022,77876,113.8354351,23.29659841,90
631656,2022,77922,113.2237761,23.2965837,0
631657,2022,77922,113.2237761,23.2965837,180
631658,2022,77922,113.2237761,23.2965837,270
631659,2022,77922,113.2237761,23.2965837,90
631660,2022,78148,113.82225,23.29725535,0
631661,2022,78148,113.82225,23.29725535,180
631662,2022,78148,113.82225,23.29725535,270
631663,2022,78148,113.82225,23.29725535,90
631664,2022,78149,113.8230993,23.29698497,0
631665,2022,78149,113.8230993,23.29698497,180
631666,2022,78149,113.8230993,23.29698497,270
631667,2022,78149,113.8230993,23.29698497,90
631668,2022,78150,113.8211254,23.29672837,0
631669,2022,78150,113.8211254,23.29672837,180
631670,2022,78150,113.8211254,23.29672837,270
631671,2022,78150,113.8211254,23.29672837,90
631672,2022,78159,113.8405417,23.29657448,0
631673,2022,78159,113.8405417,23.29657448,180
631674,2022,78159,113.8405417,23.29657448,270
631675,2022,78159,113.8405417,23.29657448,90
631676,2022,78489,113.818777,23.29496955,0
631677,2022,78489,113.818777,23.29496955,180
631678,2022,78489,113.818777,23.29496955,270
631679,2022,78489,113.818777,23.29496955,90
631680,2022,78721,113.8348822,23.29464772,0
631681,2022,78721,113.8348822,23.29464772,180
631682,2022,78721,113.8348822,23.29464772,270
631683,2022,78721,113.8348822,23.29464772,90
631684,2022,78929,113.8178333,23.29425017,0
631685,2022,78929,113.8178333,23.29425017,180
631686,2022,78929,113.8178333,23.29425017,270
631687,2022,78929,113.8178333,23.29425017,90
631688,2022,78941,113.8292921,23.29340776,0
631689,2022,78941,113.8292921,23.29340776,180
631690,2022,78941,113.8292921,23.29340776,270
631691,2022,78941,113.8292921,23.29340776,90
631692,2022,78942,113.8292135,23.29258115,0
631693,2022,78942,113.8292135,23.29258115,180
631694,2022,78942,113.8292135,23.29258115,270
631695,2022,78942,113.8292135,23.29258115,90
631696,2022,78954,113.8344717,23.29277074,0
631697,2022,78954,113.8344717,23.29277074,180
631698,2022,78954,113.8344717,23.29277074,270
631699,2022,78954,113.8344717,23.29277074,90
631700,2022,78959,113.8395141,23.29403453,0
631701,2022,78959,113.8395141,23.29403453,180
631702,2022,78959,113.8395141,23.29403453,270
631703,2022,78959,113.8395141,23.29403453,90
631704,2022,78960,113.8375763,23.29339712,0
631705,2022,78960,113.8375763,23.29339712,180
631706,2022,78960,113.8375763,23.29339712,270
631707,2022,78960,113.8375763,23.29339712,90
631708,2022,79144,113.8211258,23.29345304,0
631709,2022,79144,113.8211258,23.29345304,180
631710,2022,79144,113.8211258,23.29345304,270
631711,2022,79144,113.8211258,23.29345304,90
631712,2022,79146,113.8230432,23.29298757,0
631713,2022,79146,113.8230432,23.29298757,180
631714,2022,79146,113.8230432,23.29298757,270
631715,2022,79146,113.8230432,23.29298757,90
631716,2022,79155,113.8398136,23.29120352,0
631717,2022,79155,113.8398136,23.29120352,180
631718,2022,79155,113.8398136,23.29120352,270
631719,2022,79155,113.8398136,23.29120352,90
631720,2022,79367,113.8009826,23.29277159,0
631721,2022,79367,113.8009826,23.29277159,180
631722,2022,79367,113.8009826,23.29277159,270
631723,2022,79367,113.8009826,23.29277159,90
631724,2022,79375,113.8208884,23.29235589,0
631725,2022,79375,113.8208884,23.29235589,180
631726,2022,79375,113.8208884,23.29235589,270
631727,2022,79375,113.8208884,23.29235589,90
631728,2022,79379,113.8246683,23.29257339,0
631729,2022,79379,113.8246683,23.29257339,180
631730,2022,79379,113.8246683,23.29257339,270
631731,2022,79379,113.8246683,23.29257339,90
631732,2022,79380,113.8257832,23.29232444,0
631733,2022,79380,113.8257832,23.29232444,180
631734,2022,79380,113.8257832,23.29232444,270
631735,2022,79380,113.8257832,23.29232444,90
631736,2022,79383,113.8263711,23.29228565,0
631737,2022,79383,113.8263711,23.29228565,180
631738,2022,79383,113.8263711,23.29228565,270
631739,2022,79383,113.8263711,23.29228565,90
631740,2022,79384,113.828115,23.29191193,0
631741,2022,79384,113.828115,23.29191193,180
631742,2022,79384,113.828115,23.29191193,270
631743,2022,79384,113.828115,23.29191193,90
631744,2022,79638,113.8192192,23.29133742,0
631745,2022,79638,113.8192192,23.29133742,180
631746,2022,79638,113.8192192,23.29133742,270
631747,2022,79638,113.8192192,23.29133742,90
631748,2022,79642,113.8227464,23.29190144,0
631749,2022,79642,113.8227464,23.29190144,180
631750,2022,79642,113.8227464,23.29190144,270
631751,2022,79642,113.8227464,23.29190144,90
631752,2022,79644,113.8240078,23.29158085,0
631753,2022,79644,113.8240078,23.29158085,180
631754,2022,79644,113.8240078,23.29158085,270
631755,2022,79644,113.8240078,23.29158085,90
631756,2022,79646,113.8261147,23.2914016,0
631757,2022,79646,113.8261147,23.2914016,180
631758,2022,79646,113.8261147,23.2914016,270
631759,2022,79646,113.8261147,23.2914016,90
631760,2022,79845,113.8268882,23.29086585,0
631761,2022,79845,113.8268882,23.29086585,180
631762,2022,79845,113.8268882,23.29086585,270
631763,2022,79845,113.8268882,23.29086585,90
631764,2022,79847,113.8283637,23.29054231,0
631765,2022,79847,113.8283637,23.29054231,180
631766,2022,79847,113.8283637,23.29054231,270
631767,2022,79847,113.8283637,23.29054231,90
631768,2022,79850,113.830831,23.29095026,0
631769,2022,79850,113.830831,23.29095026,180
631770,2022,79850,113.830831,23.29095026,270
631771,2022,79850,113.830831,23.29095026,90
631772,2022,80057,113.8291108,23.28959497,0
631773,2022,80057,113.8291108,23.28959497,180
631774,2022,80057,113.8291108,23.28959497,270
631775,2022,80057,113.8291108,23.28959497,90
631776,2022,80058,113.8323811,23.28972725,0
631777,2022,80058,113.8323811,23.28972725,180
631778,2022,80058,113.8323811,23.28972725,270
631779,2022,80058,113.8323811,23.28972725,90
631780,2022,80059,113.8320216,23.28896787,0
631781,2022,80059,113.8320216,23.28896787,180
631782,2022,80059,113.8320216,23.28896787,270
631783,2022,80059,113.8320216,23.28896787,90
631784,2022,80064,113.8395696,23.28915983,0
631785,2022,80064,113.8395696,23.28915983,180
631786,2022,80064,113.8395696,23.28915983,270
631787,2022,80064,113.8395696,23.28915983,90
631788,2022,80286,113.8202261,23.28934683,0
631789,2022,80286,113.8202261,23.28934683,180
631790,2022,80286,113.8202261,23.28934683,270
631791,2022,80286,113.8202261,23.28934683,90
631792,2022,80290,113.825208,23.28817859,0
631793,2022,80290,113.825208,23.28817859,180
631794,2022,80290,113.825208,23.28817859,270
631795,2022,80290,113.825208,23.28817859,90
631796,2022,80291,113.8280239,23.28920454,0
631797,2022,80291,113.8280239,23.28920454,180
631798,2022,80291,113.8280239,23.28920454,270
631799,2022,80291,113.8280239,23.28920454,90
631800,2022,80296,113.8335679,23.28849513,0
631801,2022,80296,113.8335679,23.28849513,180
631802,2022,80296,113.8335679,23.28849513,270
631803,2022,80296,113.8335679,23.28849513,90
631804,2022,80545,113.5967982,23.28837745,0
631805,2022,80545,113.5967982,23.28837745,180
631806,2022,80545,113.5967982,23.28837745,270
631807,2022,80545,113.5967982,23.28837745,90
631808,2022,80582,113.8218512,23.28851625,0
631809,2022,80582,113.8218512,23.28851625,180
631810,2022,80582,113.8218512,23.28851625,270
631811,2022,80582,113.8218512,23.28851625,90
631812,2022,80583,113.8231227,23.28820476,0
631813,2022,80583,113.8231227,23.28820476,180
631814,2022,80583,113.8231227,23.28820476,270
631815,2022,80583,113.8231227,23.28820476,90
631816,2022,80588,113.829958,23.28871816,0
631817,2022,80588,113.829958,23.28871816,180
631818,2022,80588,113.829958,23.28871816,270
631819,2022,80588,113.829958,23.28871816,90
631820,2022,80808,113.8234727,23.28726125,0
631821,2022,80808,113.8234727,23.28726125,180
631822,2022,80808,113.8234727,23.28726125,270
631823,2022,80808,113.8234727,23.28726125,90
631824,2022,80809,113.8245537,23.28783713,0
631825,2022,80809,113.8245537,23.28783713,180
631826,2022,80809,113.8245537,23.28783713,270
631827,2022,80809,113.8245537,23.28783713,90
631828,2022,80810,113.8259433,23.28748693,0
631829,2022,80810,113.8259433,23.28748693,180
631830,2022,80810,113.8259433,23.28748693,270
631831,2022,80810,113.8259433,23.28748693,90
631832,2022,80812,113.8258929,23.28664115,0
631833,2022,80812,113.8258929,23.28664115,180
631834,2022,80812,113.8258929,23.28664115,270
631835,2022,80812,113.8258929,23.28664115,90
631836,2022,80878,113.2400713,23.28566656,0
631837,2022,80878,113.2400713,23.28566656,180
631838,2022,80878,113.2400713,23.28566656,270
631839,2022,80878,113.2400713,23.28566656,90
631840,2022,80993,113.8146476,23.28588934,0
631841,2022,80993,113.8146476,23.28588934,180
631842,2022,80993,113.8146476,23.28588934,270
631843,2022,80993,113.8146476,23.28588934,90
631844,2022,80995,113.8133309,23.28556685,0
631845,2022,80995,113.8133309,23.28556685,180
631846,2022,80995,113.8133309,23.28556685,270
631847,2022,80995,113.8133309,23.28556685,90
631848,2022,80997,113.8196662,23.28655372,0
631849,2022,80997,113.8196662,23.28655372,180
631850,2022,80997,113.8196662,23.28655372,270
631851,2022,80997,113.8196662,23.28655372,90
631852,2022,80999,113.8212367,23.28645489,0
631853,2022,80999,113.8212367,23.28645489,180
631854,2022,80999,113.8212367,23.28645489,270
631855,2022,80999,113.8212367,23.28645489,90
631856,2022,81005,113.8262897,23.28610207,0
631857,2022,81005,113.8262897,23.28610207,180
631858,2022,81005,113.8262897,23.28610207,270
631859,2022,81005,113.8262897,23.28610207,90
631860,2022,81009,113.8364717,23.28666876,0
631861,2022,81009,113.8364717,23.28666876,180
631862,2022,81009,113.8364717,23.28666876,270
631863,2022,81009,113.8364717,23.28666876,90
631864,2022,81278,113.8229063,23.28513682,0
631865,2022,81278,113.8229063,23.28513682,180
631866,2022,81278,113.8229063,23.28513682,270
631867,2022,81278,113.8229063,23.28513682,90
631868,2022,81280,113.8256353,23.28620041,0
631869,2022,81280,113.8256353,23.28620041,180
631870,2022,81280,113.8256353,23.28620041,270
631871,2022,81280,113.8256353,23.28620041,90
631872,2022,81500,113.8187199,23.28480523,0
631873,2022,81500,113.8187199,23.28480523,180
631874,2022,81500,113.8187199,23.28480523,270
631875,2022,81500,113.8187199,23.28480523,90
631876,2022,81501,113.8180639,23.28425431,0
631877,2022,81501,113.8180639,23.28425431,180
631878,2022,81501,113.8180639,23.28425431,270
631879,2022,81501,113.8180639,23.28425431,90
631880,2022,81549,113.2340329,23.28186551,0
631881,2022,81549,113.2340329,23.28186551,180
631882,2022,81549,113.2340329,23.28186551,270
631883,2022,81549,113.2340329,23.28186551,90
631884,2022,81968,113.8184243,23.28319992,0
631885,2022,81968,113.8184243,23.28319992,180
631886,2022,81968,113.8184243,23.28319992,270
631887,2022,81968,113.8184243,23.28319992,90
631888,2022,82153,113.2329407,23.28131243,0
631889,2022,82153,113.2329407,23.28131243,180
631890,2022,82153,113.2329407,23.28131243,270
631891,2022,82153,113.2329407,23.28131243,90
631892,2022,82261,113.8165667,23.28122877,0
631893,2022,82261,113.8165667,23.28122877,180
631894,2022,82261,113.8165667,23.28122877,270
631895,2022,82261,113.8165667,23.28122877,90
631896,2022,82262,113.8173623,23.28084357,0
631897,2022,82262,113.8173623,23.28084357,180
631898,2022,82262,113.8173623,23.28084357,270
631899,2022,82262,113.8173623,23.28084357,90
631900,2022,82838,113.2236498,23.27719267,0
631901,2022,82838,113.2236498,23.27719267,180
631902,2022,82838,113.2236498,23.27719267,270
631903,2022,82838,113.2236498,23.27719267,90
631904,2022,82840,113.2241156,23.27558965,0
631905,2022,82840,113.2241156,23.27558965,180
631906,2022,82840,113.2241156,23.27558965,270
631907,2022,82840,113.2241156,23.27558965,90
631908,2022,82841,113.2243211,23.27478183,0
631909,2022,82841,113.2243211,23.27478183,180
631910,2022,82841,113.2243211,23.27478183,270
631911,2022,82841,113.2243211,23.27478183,90
631912,2022,82949,113.8254275,23.27938071,0
631913,2022,82949,113.8254275,23.27938071,180
631914,2022,82949,113.8254275,23.27938071,270
631915,2022,82949,113.8254275,23.27938071,90
631916,2022,83040,113.226863,23.27866603,0
631917,2022,83040,113.226863,23.27866603,180
631918,2022,83040,113.226863,23.27866603,270
631919,2022,83040,113.226863,23.27866603,90
631920,2022,83202,113.8138908,23.27840935,0
631921,2022,83202,113.8138908,23.27840935,180
631922,2022,83202,113.8138908,23.27840935,270
631923,2022,83202,113.8138908,23.27840935,90
631924,2022,83223,113.2284885,23.27761595,0
631925,2022,83223,113.2284885,23.27761595,180
631926,2022,83223,113.2284885,23.27761595,270
631927,2022,83223,113.2284885,23.27761595,90
631928,2022,83224,113.2298477,23.2775682,0
631929,2022,83224,113.2298477,23.2775682,180
631930,2022,83224,113.2298477,23.2775682,270
631931,2022,83224,113.2298477,23.2775682,90
631932,2022,83507,113.8349991,23.27651166,0
631933,2022,83507,113.8349991,23.27651166,180
631934,2022,83507,113.8349991,23.27651166,270
631935,2022,83507,113.8349991,23.27651166,90
631936,2022,83810,113.8136713,23.27423286,0
631937,2022,83810,113.8136713,23.27423286,180
631938,2022,83810,113.8136713,23.27423286,270
631939,2022,83810,113.8136713,23.27423286,90
631940,2022,83860,113.2141486,23.27472773,0
631941,2022,83860,113.2141486,23.27472773,180
631942,2022,83860,113.2141486,23.27472773,270
631943,2022,83860,113.2141486,23.27472773,90
631944,2022,84341,113.2224626,23.27229451,0
631945,2022,84341,113.2224626,23.27229451,180
631946,2022,84341,113.2224626,23.27229451,270
631947,2022,84341,113.2224626,23.27229451,90
631948,2022,84342,113.2219089,23.27164093,0
631949,2022,84342,113.2219089,23.27164093,180
631950,2022,84342,113.2219089,23.27164093,270
631951,2022,84342,113.2219089,23.27164093,90
631952,2022,84344,113.2208232,23.27031865,0
631953,2022,84344,113.2208232,23.27031865,180
631954,2022,84344,113.2208232,23.27031865,270
631955,2022,84344,113.2208232,23.27031865,90
631956,2022,84345,113.2202912,23.26964992,0
631957,2022,84345,113.2202912,23.26964992,180
631958,2022,84345,113.2202912,23.26964992,270
631959,2022,84345,113.2202912,23.26964992,90
631960,2022,84521,113.6894768,23.27481593,0
631961,2022,84521,113.6894768,23.27481593,180
631962,2022,84521,113.6894768,23.27481593,270
631963,2022,84521,113.6894768,23.27481593,90
631964,2022,84555,113.2051476,23.27323501,0
631965,2022,84555,113.2051476,23.27323501,180
631966,2022,84555,113.2051476,23.27323501,270
631967,2022,84555,113.2051476,23.27323501,90
631968,2022,84564,113.2146511,23.27330977,0
631969,2022,84564,113.2146511,23.27330977,180
631970,2022,84564,113.2146511,23.27330977,270
631971,2022,84564,113.2146511,23.27330977,90
631972,2022,84568,113.217698,23.27491314,0
631973,2022,84568,113.217698,23.27491314,180
631974,2022,84568,113.217698,23.27491314,270
631975,2022,84568,113.217698,23.27491314,90
631976,2022,84569,113.218422,23.27473665,0
631977,2022,84569,113.218422,23.27473665,180
631978,2022,84569,113.218422,23.27473665,270
631979,2022,84569,113.218422,23.27473665,90
631980,2022,84780,113.2026863,23.27201928,0
631981,2022,84780,113.2026863,23.27201928,180
631982,2022,84780,113.2026863,23.27201928,270
631983,2022,84780,113.2026863,23.27201928,90
631984,2022,85956,113.2366551,23.26779405,0
